Format Version,1.0,
Take Name,trial2-subject1-070220_001,
Capture Frame Rate,100.00,
Export Frame Rate,100.00,
Capture Start Time,07 Feb 2020 17:30:04 +0900,
Total Frames In Take,30272,
Total Exported Frames,30272,
Coordinate Space,Local,
Device Name,AMTI 3195 3195,
Device Type,2,
Device Channel Count,6,
Mocap Rate,100.00,
Mocap Rate Multiple,1.00,

PlateLength,19.750000,
PlateWidth,19.750000,
PlateOrder,2,
PosX_PosY_X,1.001510,
PosX_PosY_Y,-0.003223,
PosX_PosY_Z,0.498871,
NegX_PosY_X,0.499539,
NegX_PosY_Y,-0.002777,
NegX_PosY_Z,0.499509,
NegX_NegY_X,0.499720,
NegX_NegY_Y,0.000446,
NegX_NegY_Z,-0.001964,
PosX_NegY_X,1.001690,
PosX_NegY_Y,0.000000,
PosX_NegY_Z,-0.002602,
Offset_X,0.000000,
Offset_Y,0.000000,
Offset_Z,0.000000


MocapFrame, MocapTime, DeviceFrame, Fx, Fy, Fz, Mx, My, Mz, Cx, Cy, Cz
5557,55.570000,5557,56.050781,-1.670471,280.875000,15.142578,6.057617,-5.374268,-0.021567,0.053912,0.000000
5558,55.580000,5558,56.634766,-1.291687,281.015625,15.203613,6.001953,-5.067871,-0.021358,0.054102,0.000000
5559,55.590000,5559,57.648438,-2.278198,281.671875,15.295898,6.049561,-5.332764,-0.021477,0.054304,0.000000
5560,55.600000,5560,58.142578,-2.372925,281.687500,15.344727,6.109619,-5.770996,-0.021689,0.054474,0.000000
5561,55.610000,5561,58.296875,-1.895264,281.421875,15.378906,6.210205,-5.769531,-0.022067,0.054647,0.000000
5562,55.620000,5562,58.146484,-1.718140,282.187500,15.605957,6.256104,-6.054443,-0.022170,0.055304,0.000000
5563,55.630000,5563,58.173828,-0.999695,283.343750,15.702148,6.379639,-6.116455,-0.022516,0.055417,0.000000
5564,55.640000,5564,57.736328,-1.445984,284.109375,15.895508,6.464111,-6.433838,-0.022752,0.055949,0.000000
5565,55.650000,5565,58.572266,-1.200439,284.890625,15.982910,6.534912,-6.189941,-0.022938,0.056102,0.000000
5566,55.660000,5566,57.371094,-1.502808,283.859375,16.175781,6.526123,-5.906006,-0.022991,0.056985,0.000000
5567,55.670000,5567,57.197266,-1.144104,282.218750,16.098633,6.664551,-5.964600,-0.023615,0.057043,0.000000
5568,55.680000,5568,56.154297,-1.049255,282.078125,16.165039,6.638428,-5.976563,-0.023534,0.057307,0.000000
5569,55.690000,5569,55.150391,-1.206177,280.046875,16.218750,6.634033,-6.206543,-0.023689,0.057914,0.000000
5570,55.700000,5570,54.560547,-0.873199,279.796875,16.301758,6.739502,-5.940674,-0.024087,0.058263,0.000000
5571,55.710000,5571,54.957031,-1.441956,278.156250,16.340820,6.841797,-6.485352,-0.024597,0.058747,0.000000
5572,55.720000,5572,53.958984,-0.944031,277.375000,16.421875,6.769043,-6.813232,-0.024404,0.059205,0.000000
5573,55.730000,5573,53.164063,-0.684082,275.343750,16.463867,6.939209,-6.568604,-0.025202,0.059794,0.000000
5574,55.740000,5574,53.191406,0.022562,272.390625,16.474609,6.866943,-6.429688,-0.025210,0.060482,0.000000
5575,55.750000,5575,52.275391,-1.296387,269.843750,16.461914,6.836670,-6.606934,-0.025336,0.061005,0.000000
5576,55.760000,5576,50.281250,0.198692,266.125000,16.453125,6.810303,-6.988525,-0.025591,0.061825,0.000000
5577,55.770000,5577,48.511719,0.036818,261.703125,16.392578,6.424072,-6.490723,-0.024547,0.062638,0.000000
5578,55.780000,5578,47.429688,0.798492,254.156250,16.175781,6.419189,-6.634766,-0.025257,0.063645,0.000000
5579,55.790000,5579,47.412109,1.143555,253.898438,16.353516,6.515869,-6.428711,-0.025663,0.064410,0.000000
5580,55.800000,5580,47.628906,1.574036,253.257813,16.601563,6.545898,-6.813965,-0.025847,0.065552,0.000000
5581,55.810000,5581,47.115234,2.080322,252.351563,16.661133,6.679199,-6.565674,-0.026468,0.066023,0.000000
5582,55.820000,5582,45.867188,1.765076,252.742188,16.922852,6.697266,-7.087402,-0.026498,0.066957,0.000000
5583,55.830000,5583,46.427734,2.035400,256.968750,17.306641,6.882324,-6.926758,-0.026783,0.067349,0.000000
5584,55.840000,5584,44.849609,2.524292,252.734375,17.278320,6.915771,-7.118896,-0.027364,0.068366,0.000000
5585,55.850000,5585,41.457031,3.929688,243.851563,17.000977,6.785645,-6.542236,-0.027827,0.069719,0.000000
5586,55.860000,5586,38.304688,5.712158,234.710938,16.481445,6.469238,-6.414551,-0.027563,0.070220,0.000000
5587,55.870000,5587,36.376953,6.520020,224.054688,16.083984,6.298340,-6.011719,-0.028111,0.071786,0.000000
5588,55.880000,5588,34.304688,7.634521,214.890625,15.487793,5.931396,-6.114014,-0.027602,0.072073,0.000000
5589,55.890000,5589,32.953125,8.312500,206.390625,15.067383,5.774170,-6.480957,-0.027977,0.073004,0.000000
5590,55.900000,5590,32.914063,9.500977,200.195313,14.723145,5.555176,-6.664551,-0.027749,0.073544,0.000000
5591,55.910000,5591,34.066406,10.320801,198.257813,14.542480,5.318359,-7.228027,-0.026825,0.073351,0.000000
5592,55.920000,5592,35.279297,11.347168,200.695313,14.675293,5.328369,-7.523682,-0.026550,0.073122,0.000000
5593,55.930000,5593,37.072266,12.233887,201.203125,14.608398,5.325928,-7.286621,-0.026470,0.072605,0.000000
5594,55.940000,5594,37.158203,13.154785,206.593750,14.854004,5.383301,-7.893066,-0.026057,0.071900,0.000000
5595,55.950000,5595,38.671875,14.558105,212.226563,14.995117,5.427979,-8.028320,-0.025576,0.070656,0.000000
5596,55.960000,5596,39.423828,13.369141,212.507813,14.603027,5.345947,-7.821045,-0.025156,0.068718,0.000000
5597,55.970000,5597,40.232422,11.884766,214.062500,14.219238,5.289795,-8.047852,-0.024711,0.066426,0.000000
5598,55.980000,5598,40.720703,11.101563,215.976563,13.795898,5.060547,-7.891113,-0.023431,0.063877,0.000000
5599,55.990000,5599,42.164063,9.871094,217.867188,13.435547,5.111328,-8.247070,-0.023461,0.061669,0.000000
5600,56.000000,5600,41.261719,10.125977,218.609375,12.918945,4.849854,-7.859863,-0.022185,0.059096,0.000000
5601,56.010000,5601,40.394531,9.619629,218.851563,12.467773,4.658691,-7.776855,-0.021287,0.056969,0.000000
5602,56.020000,5602,41.226563,9.113281,223.593750,12.172852,4.684570,-7.428223,-0.020951,0.054442,0.000000
5603,56.030000,5603,43.146484,5.325684,229.531250,11.844238,4.537354,-7.766357,-0.019768,0.051602,0.000000
5604,56.040000,5604,44.748047,2.156494,237.875000,11.613281,4.482910,-7.743896,-0.018846,0.048821,0.000000
5605,56.050000,5605,46.201172,0.887939,243.375000,11.023926,4.306396,-7.724365,-0.017694,0.045296,0.000000
5606,56.060000,5606,48.730469,0.215302,250.132813,10.237305,4.041260,-7.246338,-0.016156,0.040927,0.000000
5607,56.070000,5607,48.550781,1.455078,252.046875,9.252930,3.555908,-6.706543,-0.014108,0.036711,0.000000
5608,56.080000,5608,48.468750,2.651001,253.390625,8.030273,2.961670,-6.622803,-0.011688,0.031691,0.000000
5609,56.090000,5609,52.636719,2.475342,265.125000,7.341797,2.656860,-6.327393,-0.010021,0.027692,0.000000
5610,56.100000,5610,54.986328,-1.166626,273.734375,6.622070,2.528198,-6.191406,-0.009236,0.024192,0.000000
5611,56.110000,5611,55.593750,-3.864380,278.500000,5.371826,2.160400,-6.691162,-0.007757,0.019288,0.000000
5612,56.120000,5612,55.375000,-5.149170,284.750000,4.729492,1.848999,-6.543701,-0.006493,0.016609,0.000000
5613,56.130000,5613,54.757813,-2.398071,286.359375,3.992188,1.581116,-7.064453,-0.005521,0.013941,0.000000
5614,56.140000,5614,56.601563,1.947876,287.625000,2.831665,1.172424,-6.585938,-0.004076,0.009845,0.000000
5615,56.150000,5615,56.191406,2.353638,286.421875,1.138733,0.370895,-6.280029,-0.001295,0.003976,0.000000
5616,56.160000,5616,57.412109,0.451736,284.718750,-1.141785,-0.681061,-6.401123,0.002392,-0.004010,0.000000
5617,56.170000,5617,59.794922,-4.367676,287.765625,-3.326782,-1.580872,-6.533691,0.005494,-0.011561,0.000000
5618,56.180000,5618,62.642578,-9.200195,289.031250,-5.663086,-2.625854,-7.261963,0.009085,-0.019593,0.000000
5619,56.190000,5619,66.062500,-13.296875,294.031250,-7.363281,-3.315674,-7.492188,0.011277,-0.025043,0.000000
5620,56.200000,5620,66.925781,-12.973633,297.953125,-8.643066,-4.020508,-6.429443,0.013494,-0.029008,0.000000
5621,56.210000,5621,67.812500,-11.103027,303.765625,-9.707031,-4.547363,-5.618408,0.014970,-0.031956,0.000000
5622,56.220000,5622,71.429688,-11.050781,312.390625,-10.355957,-4.754395,-5.123047,0.015219,-0.033151,0.000000
5623,56.230000,5623,71.906250,-8.670410,316.421875,-10.830566,-5.152832,-4.278076,0.016285,-0.034228,0.000000
5624,56.240000,5624,73.644531,-8.720215,319.328125,-11.222168,-5.213623,-3.943604,0.016327,-0.035143,0.000000
5625,56.250000,5625,73.031250,-8.549316,322.890625,-11.688965,-5.461426,-3.844727,0.016914,-0.036201,0.000000
5626,56.260000,5626,74.906250,-12.605469,331.828125,-12.611328,-5.826416,-3.205933,0.017559,-0.038006,0.000000
5627,56.270000,5627,76.070313,-16.795898,339.140625,-13.348633,-5.550049,-2.778442,0.016365,-0.039360,0.000000
5628,56.280000,5628,77.203125,-19.287109,352.500000,-13.912109,-5.706299,-2.951050,0.016188,-0.039467,0.000000
5629,56.290000,5629,77.136719,-19.720703,371.484375,-14.308105,-6.114258,-2.714966,0.016459,-0.038516,0.000000
5630,56.300000,5630,76.843750,-16.646484,383.500000,-14.726074,-6.258301,-2.965576,0.016319,-0.038399,0.000000
5631,56.310000,5631,75.828125,-15.421387,388.843750,-15.124023,-6.369629,-3.134521,0.016381,-0.038895,0.000000
5632,56.320000,5632,75.316406,-14.095215,383.250000,-15.649902,-6.259521,-2.218506,0.016333,-0.040835,0.000000
5633,56.330000,5633,73.957031,-14.950684,375.140625,-16.328125,-6.725098,-2.022949,0.017927,-0.043525,0.000000
5634,56.340000,5634,73.507813,-14.533691,363.234375,-17.037109,-7.018799,-1.450500,0.019323,-0.046904,0.000000
5635,56.350000,5635,72.496094,-14.353027,353.468750,-17.393555,-7.376953,-1.488953,0.020870,-0.049208,0.000000
5636,56.360000,5636,73.289063,-13.437012,347.703125,-17.393555,-7.617920,-1.414612,0.021909,-0.050024,0.000000
5637,56.370000,5637,74.144531,-13.181152,349.453125,-17.351563,-7.585693,-1.249207,0.021707,-0.049653,0.000000
5638,56.380000,5638,72.640625,-11.260254,349.703125,-17.166016,-7.821045,-1.697937,0.022365,-0.049087,0.000000
5639,56.390000,5639,71.566406,-8.906250,351.484375,-17.175781,-7.799072,-1.534180,0.022189,-0.048866,0.000000
5640,56.400000,5640,70.574219,-7.929443,351.000000,-17.709961,-8.064941,-1.265076,0.022977,-0.050456,0.000000
5641,56.410000,5641,70.285156,-9.265625,351.000000,-18.505859,-8.458984,-1.145752,0.024100,-0.052723,0.000000
5642,56.420000,5642,72.195313,-12.898438,351.828125,-19.542969,-8.907227,-1.606018,0.025317,-0.055547,0.000000
5643,56.430000,5643,73.101563,-16.514648,353.234375,-20.535156,-9.245605,-0.917542,0.026174,-0.058135,0.000000
5644,56.440000,5644,74.246094,-20.010742,355.234375,-21.506836,-9.597656,-0.998474,0.027018,-0.060543,0.000000
5645,56.450000,5645,75.113281,-23.177734,359.437500,-22.001953,-9.855469,-1.348022,0.027419,-0.061212,0.000000
5646,56.460000,5646,73.199219,-22.638672,364.453125,-22.271484,-9.812500,-1.220215,0.026924,-0.061109,0.000000
5647,56.470000,5647,72.773438,-21.843750,372.593750,-22.335938,-9.709473,-0.855804,0.026059,-0.059947,0.000000
5648,56.480000,5648,70.984375,-22.725586,382.718750,-22.524414,-9.629883,-0.714874,0.025162,-0.058854,0.000000
5649,56.490000,5649,70.058594,-23.093750,390.906250,-22.612305,-9.451172,-0.401474,0.024178,-0.057846,0.000000
5650,56.500000,5650,69.015625,-22.818359,398.187500,-22.782227,-9.349609,-0.188683,0.023480,-0.057215,0.000000
5651,56.510000,5651,67.539063,-21.728516,401.640625,-23.109375,-9.222168,-0.147011,0.022961,-0.057537,0.000000
5652,56.520000,5652,66.843750,-21.763672,401.515625,-23.725586,-9.416016,-0.318970,0.023451,-0.059090,0.000000
5653,56.530000,5653,65.910156,-22.263672,399.484375,-24.400391,-9.624023,-0.380844,0.024091,-0.061080,0.000000
5654,56.540000,5654,66.402344,-23.243164,397.437500,-25.016602,-9.832031,-0.325745,0.024739,-0.062945,0.000000
5655,56.550000,5655,67.734375,-24.278320,395.046875,-25.512695,-9.873047,-0.428482,0.024992,-0.064581,0.000000
5656,56.560000,5656,67.371094,-25.460938,393.406250,-25.877930,-9.824219,-0.949219,0.024972,-0.065779,0.000000
5657,56.570000,5657,66.160156,-24.645508,392.937500,-26.082031,-9.842773,-0.488129,0.025049,-0.066377,0.000000
5658,56.580000,5658,65.878906,-25.981445,391.187500,-26.190430,-9.790527,-0.678528,0.025028,-0.066951,0.000000
5659,56.590000,5659,64.527344,-25.000977,388.937500,-26.171875,-9.650391,-0.756134,0.024812,-0.067291,0.000000
5660,56.600000,5660,63.771484,-24.666992,384.390625,-26.090820,-9.591797,-0.651001,0.024953,-0.067876,0.000000
5661,56.610000,5661,62.224609,-23.403320,378.593750,-26.170898,-9.515137,-0.975708,0.025133,-0.069127,0.000000
5662,56.620000,5662,61.222656,-24.297852,374.312500,-25.878906,-9.467285,-0.827881,0.025292,-0.069137,0.000000
5663,56.630000,5663,60.332031,-24.393555,371.062500,-25.605469,-9.268555,-1.137207,0.024978,-0.069006,0.000000
5664,56.640000,5664,60.642578,-23.172852,373.093750,-25.129883,-9.032227,-1.255737,0.024209,-0.067355,0.000000
5665,56.650000,5665,60.392578,-22.511719,383.453125,-24.730469,-8.973145,-0.870270,0.023401,-0.064494,0.000000
5666,56.660000,5666,62.683594,-21.911133,396.484375,-24.486328,-8.766602,-1.086487,0.022111,-0.061759,0.000000
5667,56.670000,5667,62.966797,-22.173828,409.062500,-24.177734,-8.584473,-1.057068,0.020986,-0.059105,0.000000
5668,56.680000,5668,63.248047,-21.823242,417.937500,-24.000000,-8.245117,-0.900055,0.019728,-0.057425,0.000000
5669,56.690000,5669,63.605469,-21.786133,425.187500,-23.791016,-8.096680,-0.584930,0.019043,-0.055954,0.000000
5670,56.700000,5670,64.308594,-20.305664,431.125000,-23.432617,-7.817139,-0.391739,0.018132,-0.054352,0.000000
5671,56.710000,5671,65.292969,-19.239258,436.031250,-23.157227,-7.649414,-0.530151,0.017543,-0.053109,0.000000
5672,56.720000,5672,66.738281,-18.695313,439.156250,-23.052734,-7.662109,-0.914642,0.017447,-0.052493,0.000000
5673,56.730000,5673,66.984375,-18.426758,440.687500,-22.875000,-7.601318,-0.830841,0.017249,-0.051908,0.000000
5674,56.740000,5674,68.242188,-20.091797,440.546875,-22.857422,-7.540771,-0.736816,0.017117,-0.051884,0.000000
5675,56.750000,5675,69.152344,-19.423828,439.609375,-22.895508,-7.580078,-0.771301,0.017243,-0.052081,0.000000
5676,56.760000,5676,71.195313,-19.586914,436.921875,-22.959961,-7.493896,-0.719116,0.017152,-0.052549,0.000000
5677,56.770000,5677,72.371094,-18.690430,433.187500,-22.822266,-7.530518,-0.939331,0.017384,-0.052684,0.000000
5678,56.780000,5678,73.667969,-16.738281,428.562500,-22.546875,-7.346924,-0.546600,0.017143,-0.052610,0.000000
5679,56.790000,5679,73.859375,-15.907715,424.234375,-22.107422,-7.346924,-0.786652,0.017318,-0.052111,0.000000
5680,56.800000,5680,74.066406,-14.739258,418.765625,-21.607422,-7.134521,-0.508850,0.017037,-0.051598,0.000000
5681,56.810000,5681,73.628906,-14.315430,411.796875,-21.136719,-7.139160,-0.554352,0.017337,-0.051328,0.000000
5682,56.820000,5682,74.203125,-13.683594,405.296875,-20.763672,-7.037354,-0.643707,0.017363,-0.051231,0.000000
5683,56.830000,5683,74.699219,-10.742188,397.875000,-20.280273,-7.050781,-1.068481,0.017721,-0.050971,0.000000
5684,56.840000,5684,75.308594,-9.147949,392.125000,-19.880859,-6.941895,-0.885315,0.017703,-0.050700,0.000000
5685,56.850000,5685,75.941406,-8.221191,386.390625,-19.279297,-6.813232,-0.655182,0.017633,-0.049896,0.000000
5686,56.860000,5686,76.214844,-6.519531,380.781250,-18.626953,-6.622314,-0.920593,0.017391,-0.048918,0.000000
5687,56.870000,5687,76.683594,-5.172119,372.718750,-17.899414,-6.431152,-1.050232,0.017255,-0.048024,0.000000
5688,56.880000,5688,76.804688,-3.829224,364.687500,-17.214844,-6.369385,-1.552673,0.017465,-0.047204,0.000000
5689,56.890000,5689,76.730469,-3.415649,357.828125,-16.486328,-6.101807,-1.307922,0.017052,-0.046073,0.000000
5690,56.900000,5690,75.753906,-3.948975,351.765625,-15.734863,-5.914307,-1.694458,0.016813,-0.044731,0.000000
5691,56.910000,5691,75.425781,-4.558838,343.625000,-15.119629,-5.849854,-1.923035,0.017024,-0.044000,0.000000
5692,56.920000,5692,75.824219,-4.792480,335.859375,-14.536133,-5.639893,-1.803406,0.016792,-0.043280,0.000000
5693,56.930000,5693,75.730469,-5.865479,329.640625,-13.936523,-5.178711,-1.879578,0.015710,-0.042278,0.000000
5694,56.940000,5694,75.414063,-7.760986,324.328125,-13.291992,-5.067871,-1.679993,0.015626,-0.040983,0.000000
5695,56.950000,5695,75.664063,-7.715576,321.750000,-12.472168,-5.068848,-2.169434,0.015754,-0.038764,0.000000
5696,56.960000,5696,74.687500,-8.468750,319.109375,-11.596680,-4.703125,-2.346680,0.014738,-0.036341,0.000000
5697,56.970000,5697,74.207031,-9.365234,315.296875,-10.648926,-4.204834,-2.913452,0.013336,-0.033774,0.000000
5698,56.980000,5698,72.886719,-9.971680,310.875000,-9.545898,-3.756958,-2.641968,0.012085,-0.030707,0.000000
5699,56.990000,5699,72.882813,-9.395996,307.062500,-8.499512,-3.333984,-3.572754,0.010858,-0.027680,0.000000
5700,57.000000,5700,73.812500,-9.483887,305.187500,-7.321777,-2.808594,-3.438843,0.009203,-0.023991,0.000000
5701,57.010000,5701,73.199219,-10.551758,300.671875,-6.006348,-2.217407,-4.542480,0.007375,-0.019976,0.000000
5702,57.020000,5702,73.296875,-9.666992,296.500000,-4.624268,-1.621948,-3.664063,0.005470,-0.015596,0.000000
5703,57.030000,5703,71.148438,-8.808594,292.500000,-3.200684,-1.218689,-3.565796,0.004166,-0.010943,0.000000
5704,57.040000,5704,70.984375,-6.703369,285.625000,-1.821411,-0.679047,-3.461060,0.002377,-0.006377,0.000000
5705,57.050000,5705,69.531250,-5.853516,276.984375,-0.315109,-0.159050,-2.850830,0.000574,-0.001138,0.000000
5706,57.060000,5706,68.210938,-4.795654,267.187500,0.936981,0.435059,-3.213013,-0.001628,0.003507,0.000000
5707,57.070000,5707,67.617188,-2.147217,258.734375,2.127075,0.889648,-3.078247,-0.003438,0.008221,0.000000
5708,57.080000,5708,64.875000,-0.994202,249.398438,3.374023,1.153625,-3.282227,-0.004626,0.013529,0.000000
5709,57.090000,5709,62.800781,0.477310,241.984375,4.543945,1.642822,-3.612305,-0.006789,0.018778,0.000000
5710,57.100000,5710,60.533203,2.059448,233.921875,5.639160,2.102295,-3.532715,-0.008987,0.024107,0.000000
5711,57.110000,5711,57.417969,3.431152,225.984375,6.707031,2.515381,-3.505859,-0.011131,0.029679,0.000000
5712,57.120000,5712,53.345703,4.757324,217.257813,7.590576,2.806885,-4.034668,-0.012920,0.034938,0.000000
5713,57.130000,5713,51.820313,7.123779,211.437500,8.390137,3.226929,-3.963013,-0.015262,0.039681,0.000000
5714,57.140000,5714,49.103516,7.883301,206.312500,9.194824,3.417847,-4.119873,-0.016566,0.044567,0.000000
5715,57.150000,5715,47.230469,6.815674,201.117188,10.021973,3.792236,-4.608154,-0.018856,0.049832,0.000000
5716,57.160000,5716,46.761719,7.447021,197.148438,10.541992,4.016846,-4.786377,-0.020375,0.053472,0.000000
5717,57.170000,5717,44.357422,7.910400,193.570313,10.949219,4.216309,-5.304688,-0.021782,0.056565,0.000000
5718,57.180000,5718,41.490234,7.594482,189.109375,11.492188,4.472656,-5.362061,-0.023651,0.060770,0.000000
5719,57.190000,5719,39.140625,6.938721,187.492188,11.850586,4.528320,-5.779053,-0.024152,0.063206,0.000000
5720,57.200000,5720,38.083984,5.874756,186.625000,12.270996,4.667480,-6.088623,-0.025010,0.065752,0.000000
5721,57.210000,5721,37.259766,5.166260,186.382813,12.569824,4.862305,-6.272461,-0.026088,0.067441,0.000000
5722,57.220000,5722,36.023438,3.712769,185.500000,12.816406,4.924316,-5.620361,-0.026546,0.069091,0.000000
5723,57.230000,5723,35.128906,3.454102,183.054688,12.757324,4.924316,-6.280029,-0.026901,0.069691,0.000000
5724,57.240000,5724,33.945313,3.492920,182.023438,12.945801,5.064453,-6.045410,-0.027823,0.071122,0.000000
5725,57.250000,5725,34.679688,3.205200,184.085938,13.136719,5.130859,-5.784668,-0.027872,0.071362,0.000000
5726,57.260000,5726,34.921875,2.223877,186.546875,13.368652,5.304199,-5.858887,-0.028434,0.071664,0.000000
5727,57.270000,5727,34.142578,1.102539,190.671875,13.712891,5.333984,-5.937500,-0.027975,0.071919,0.000000
5728,57.280000,5728,34.970703,0.874817,193.515625,13.947754,5.476074,-6.461914,-0.028298,0.072076,0.000000
5729,57.290000,5729,35.896484,1.103821,196.093750,14.218262,5.572998,-6.469971,-0.028420,0.072507,0.000000
5730,57.300000,5730,36.271484,1.003113,198.023438,14.334473,5.583496,-6.102051,-0.028196,0.072388,0.000000
5731,57.310000,5731,37.779297,1.283264,198.421875,14.351563,5.620361,-5.824463,-0.028325,0.072329,0.000000
5732,57.320000,5732,40.187500,1.118591,201.906250,14.607422,5.704346,-5.949219,-0.028252,0.072348,0.000000
5733,57.330000,5733,39.457031,0.360519,205.515625,14.804199,5.735596,-6.104248,-0.027908,0.072034,0.000000
5734,57.340000,5734,39.585938,-0.491089,208.742188,14.934082,5.714600,-5.914551,-0.027376,0.071543,0.000000
5735,57.350000,5735,41.345703,-0.134689,215.945313,15.333984,5.980225,-6.097168,-0.027693,0.071009,0.000000
5736,57.360000,5736,43.441406,-1.967163,223.695313,15.737305,6.055176,-6.304688,-0.027069,0.070352,0.000000
5737,57.370000,5737,44.210938,-2.298950,229.234375,16.039063,6.148682,-6.388916,-0.026823,0.069968,0.000000
5738,57.380000,5738,45.259766,-2.753418,233.851563,16.183594,6.271729,-6.604492,-0.026819,0.069205,0.000000
5739,57.390000,5739,46.552734,-3.143677,238.351563,16.349609,6.424316,-6.484863,-0.026953,0.068595,0.000000
5740,57.400000,5740,46.978516,-3.132690,242.968750,16.573242,6.534180,-6.159668,-0.026893,0.068211,0.000000
5741,57.410000,5741,47.492188,-2.400513,246.281250,16.736328,6.598877,-6.595459,-0.026794,0.067956,0.000000
5742,57.420000,5742,48.886719,-1.812256,251.789063,16.968750,6.661621,-6.681641,-0.026457,0.067393,0.000000
5743,57.430000,5743,49.400391,-2.591064,254.617188,17.123047,6.817383,-6.698486,-0.026775,0.067250,0.000000
5744,57.440000,5744,50.109375,-2.466431,256.031250,17.236328,6.812012,-7.124268,-0.026606,0.067321,0.000000
5745,57.450000,5745,51.083984,-2.600464,258.734375,17.258789,6.836182,-6.421631,-0.026422,0.066705,0.000000
5746,57.460000,5746,51.832031,-1.789001,262.546875,17.324219,6.811279,-6.944580,-0.025943,0.065985,0.000000
5747,57.470000,5747,52.156250,-1.582031,267.281250,17.475586,7.014404,-6.547852,-0.026244,0.065383,0.000000
5748,57.480000,5748,52.753906,-1.003601,270.359375,17.643555,7.008789,-6.662842,-0.025924,0.065260,0.000000
5749,57.490000,5749,52.966797,-0.781006,271.375000,17.635742,7.039307,-6.908447,-0.025939,0.064987,0.000000
5750,57.500000,5750,53.876953,-0.061081,272.140625,17.709961,6.967285,-6.607666,-0.025602,0.065077,0.000000
5751,57.510000,5751,55.630859,0.451111,273.265625,17.441406,6.938965,-6.781006,-0.025393,0.063826,0.000000
5752,57.520000,5752,56.085938,0.065498,275.968750,17.422852,6.854736,-6.613525,-0.024839,0.063133,0.000000
5753,57.530000,5753,58.517578,-0.583313,278.546875,17.271484,7.103516,-6.417236,-0.025502,0.062006,0.000000
5754,57.540000,5754,59.373047,-0.908478,283.546875,17.387695,7.130127,-6.655273,-0.025146,0.061322,0.000000
5755,57.550000,5755,59.646484,-1.540894,288.031250,17.375977,7.188232,-6.884033,-0.024956,0.060327,0.000000
5756,57.560000,5756,60.406250,-2.394775,289.437500,17.139648,7.038818,-7.083740,-0.024319,0.059217,0.000000
5757,57.570000,5757,60.683594,-2.604248,288.140625,16.916016,6.995605,-6.667969,-0.024278,0.058707,0.000000
5758,57.580000,5758,60.652344,-1.809937,285.562500,16.435547,6.802246,-6.425537,-0.023821,0.057555,0.000000
5759,57.590000,5759,59.894531,-2.023804,282.484375,16.121094,6.683105,-6.383057,-0.023658,0.057069,0.000000
5760,57.600000,5760,58.867188,-1.168396,280.031250,15.802734,6.393311,-5.925537,-0.022831,0.056432,0.000000
5761,57.610000,5761,58.201172,-1.567200,279.000000,15.397461,6.205811,-5.816162,-0.022243,0.055188,0.000000
5762,57.620000,5762,58.207031,-1.523376,279.234375,15.025879,6.038818,-5.588135,-0.021626,0.053811,0.000000
5763,57.630000,5763,58.683594,-1.806702,280.375000,14.686035,5.859863,-5.491943,-0.020900,0.052380,0.000000
5764,57.640000,5764,59.507813,-2.697266,283.312500,14.358398,5.642334,-5.220947,-0.019916,0.050680,0.000000
5765,57.650000,5765,60.339844,-2.857666,284.437500,13.971191,5.544434,-5.287598,-0.019493,0.049119,0.000000
5766,57.660000,5766,60.939453,-4.094727,284.687500,13.542969,5.364502,-5.215332,-0.018843,0.047571,0.000000
5767,57.670000,5767,60.916016,-4.098145,284.171875,13.040527,5.171387,-4.838379,-0.018198,0.045890,0.000000
5768,57.680000,5768,60.863281,-3.459595,282.484375,12.545410,5.026123,-4.865479,-0.017793,0.044411,0.000000
5769,57.690000,5769,60.876953,-1.567566,281.781250,12.113281,4.696045,-4.914307,-0.016666,0.042988,0.000000
5770,57.700000,5770,61.503906,-2.546265,281.531250,11.681152,4.469727,-4.500977,-0.015876,0.041491,0.000000
5771,57.710000,5771,60.484375,-3.284790,279.859375,11.312500,4.224121,-4.794922,-0.015094,0.040422,0.000000
5772,57.720000,5772,60.994141,-2.523560,278.546875,10.930664,4.093994,-4.379395,-0.014698,0.039242,0.000000
5773,57.730000,5773,59.216797,-2.269043,275.734375,10.607422,3.902344,-4.563477,-0.014153,0.038470,0.000000
5774,57.740000,5774,58.443359,-1.813904,271.875000,10.233887,3.759399,-4.078369,-0.013828,0.037642,0.000000
5775,57.750000,5775,56.285156,-2.953857,267.437500,9.850586,3.696045,-3.655396,-0.013820,0.036833,0.000000
5776,57.760000,5776,53.648438,-2.824463,262.562500,9.502441,3.452393,-3.763550,-0.013149,0.036191,0.000000
5777,57.770000,5777,52.949219,-2.456299,257.328125,9.108398,3.356079,-3.709473,-0.013042,0.035396,0.000000
5778,57.780000,5778,50.996094,-3.361572,250.562500,8.748047,3.196533,-3.907227,-0.012757,0.034914,0.000000
5779,57.790000,5779,49.437500,-3.328613,245.828125,8.408691,3.005493,-3.659668,-0.012226,0.034206,0.000000
5780,57.800000,5780,48.937500,-4.259033,245.718750,8.498535,3.108765,-3.701294,-0.012652,0.034586,0.000000
5781,57.810000,5781,49.646484,-3.320068,247.242188,8.701660,3.252197,-3.895264,-0.013154,0.035195,0.000000
5782,57.820000,5782,48.798828,-2.634277,245.054688,8.695313,3.301147,-4.290039,-0.013471,0.035483,0.000000
